date,close,open,low,high
07-Aug-2014,14.8601,14.6774,14.1170,14.8601
08-Aug-2014,15.1988,14.8732,14.8732,16.3740
11-Aug-2014,14.4765,15.5022,14.4386,15.5072
12-Aug-2014,14.2894,14.6197,13.9610,14.6217
13-Aug-2014,13.3284,14.3466,13.2748,14.3491
14-Aug-2014,12.6776,13.4586,12.6486,13.5356
15-Aug-2014,12.7850,12.6421,11.5713,13.2050
18-Aug-2014,12.2693,13.3243,12.2001,13.4164
19-Aug-2014,11.4471,12.3856,11.4151,12.3956
20-Aug-2014,11.5072,11.4837,11.2736,11.9424
21-Aug-2014,10.9834,11.8171,10.7622,11.8187
22-Aug-2014,11.4851,10.9771,10.7104,11.5826
25-Aug-2014,11.2205,12.0126,11.1172,12.0867
26-Aug-2014,10.9033,11.2367,10.8653,11.2790
27-Aug-2014,11.1188,11.1423,10.7575,11.2396
28-Aug-2014,12.0441,11.2296,11.1561,12.3967
29-Aug-2014,12.5345,12.5187,12.0318,12.9939
01-Sep-2014,12.2367,12.8342,12.1675,12.8356
02-Sep-2014,12.0021,12.1192,11.6355,12.2720
03-Sep-2014,11.8001,12.0485,11.3367,12.0537
04-Sep-2014,11.5362,11.8236,11.3070,12.0836
05-Sep-2014,11.8190,11.6061,11.6061,12.3006
08-Sep-2014,11.8423,12.3235,11.8336,12.3250
09-Sep-2014,11.6192,11.9528,11.4813,11.9544
10-Sep-2014,11.9227,11.6476,11.6476,12.2605
11-Sep-2014,12.0570,12.0090,11.6280,12.2622
12-Sep-2014,11.8352,12.0148,11.6786,12.0637
15-Sep-2014,12.0227,12.3106,11.9515,12.3950
16-Sep-2014,12.4589,12.0593,12.0557,12.6109
17-Sep-2014,11.9116,12.5541,11.7875,12.6312
18-Sep-2014,11.6734,11.9515,11.4418,12.0642
19-Sep-2014,11.0652,11.7948,10.7240,11.7969
22-Sep-2014,11.3122,11.6023,10.8745,11.7273
23-Sep-2014,12.0305,11.3263,11.2052,12.3245
24-Sep-2014,11.5916,12.1475,11.5801,12.2170
25-Sep-2014,12.3680,11.5971,10.9873,12.4242
26-Sep-2014,12.2936,12.4868,11.8634,12.7236
29-Sep-2014,12.8053,12.7881,12.5451,13.2215
30-Sep-2014,12.1723,12.9450,12.1386,12.9465
01-Oct-2014,12.8041,12.2240,12.0980,13.0197
02-Oct-2014,14.5589,12.9304,12.9304,14.5589
06-Oct-2014,13.4252,14.6063,13.2009,14.6081
07-Oct-2014,15.2204,13.5718,13.5718,15.2579
08-Oct-2014,15.7128,15.3606,15.2081,15.9908
09-Oct-2014,15.4313,15.9296,14.4737,16.1194
10-Oct-2014,17.2762,15.5149,15.4987,17.6623
13-Oct-2014,17.6986,17.9755,17.1045,18.6863
14-Oct-2014,17.5596,17.8293,17.5554,19.5896
15-Oct-2014,20.5384,17.7231,17.5556,21.1475
16-Oct-2014,21.6518,20.4006,19.8587,25.2569
17-Oct-2014,18.0428,22.5929,17.4549,22.5965
20-Oct-2014,18.2706,19.2347,18.1577,19.5853
21-Oct-2014,15.9002,18.4858,15.7720,18.7392
22-Oct-2014,14.9860,16.1928,14.9836,16.1958
23-Oct-2014,14.8903,15.3163,14.7338,16.2382
24-Oct-2014,15.5675,15.1375,15.1375,15.9619
27-Oct-2014,16.8179,16.3175,15.1560,17.4230
28-Oct-2014,15.1117,17.0961,15.0247,17.1384
29-Oct-2014,14.9901,15.2491,14.5549,15.2514
30-Oct-2014,15.2700,15.1737,14.0838,16.4350
31-Oct-2014,15.2774,15.3816,14.7346,15.5788
03-Nov-2014,16.3188,16.0002,15.8317,16.3796
04-Nov-2014,17.1144,16.4326,15.7719,17.1902
05-Nov-2014,16.1873,17.3733,16.0334,17.3759
06-Nov-2014,15.5309,16.2663,15.3733,16.7673
07-Nov-2014,15.7518,15.5252,15.0086,15.9451
10-Nov-2014,14.8614,16.3844,14.8507,16.3850
11-Nov-2014,14.0711,14.9637,14.0694,14.9657
12-Nov-2014,14.7044,14.1032,14.1032,15.0043
13-Nov-2014,14.3100,14.8675,14.0910,14.8792
14-Nov-2014,14.1976,14.4170,14.0503,14.5775
17-Nov-2014,14.1964,14.8785,14.1878,15.3113
18-Nov-2014,14.2072,14.3118,13.6764,14.3420
19-Nov-2014,14.7661,14.2782,14.1527,14.7661
20-Nov-2014,14.7188,15.0481,14.6830,15.3359
21-Nov-2014,13.5487,14.5263,13.4210,14.5276
24-Nov-2014,13.9331,13.9177,13.7366,14.1561
25-Nov-2014,13.5018,14.0746,13.0470,14.0759
26-Nov-2014,13.5425,13.6226,13.0982,13.6240
27-Nov-2014,12.7754,13.5946,12.6393,13.6003
28-Nov-2014,12.5259,12.7377,12.5087,13.2818
01-Dec-2014,13.5293,12.8811,12.8811,13.6653
02-Dec-2014,13.2998,13.6727,13.0024,13.6741
03-Dec-2014,13.1336,13.4015,12.7854,13.4032
04-Dec-2014,12.8514,13.1615,12.1933,13.1630
05-Dec-2014,11.5915,12.8886,11.5900,12.8904
08-Dec-2014,11.8863,12.0754,11.8413,12.1123
09-Dec-2014,15.1973,11.8949,11.8949,15.2110
10-Dec-2014,15.3535,15.3191,14.3441,15.6246
11-Dec-2014,14.6865,15.4134,14.6850,16.4442
12-Dec-2014,17.7581,14.6889,14.6889,17.8703
15-Dec-2014,20.2916,18.4404,17.8919,20.6729
16-Dec-2014,18.6114,20.4894,18.5759,21.8676
17-Dec-2014,18.8044,18.7768,18.7768,19.5492
18-Dec-2014,15.8505,18.8760,15.4860,18.8788
19-Dec-2014,16.1004,16.0275,15.4363,16.7011
22-Dec-2014,15.6828,16.8974,15.2798,16.8993
23-Dec-2014,15.7946,15.8368,15.1167,15.9969
29-Dec-2014,17.0804,17.2921,16.8212,17.3795
30-Dec-2014,17.2672,17.1919,16.7892,17.2903
05-Jan-2015,18.7641,18.8293,17.9208,18.8529
06-Jan-2015,18.8353,19.0828,18.1055,19.9067
07-Jan-2015,18.1799,19.0747,17.7133,19.0776
08-Jan-2015,17.0641,18.3520,16.9851,18.3547
09-Jan-2015,17.9722,17.1181,16.9402,18.0482
12-Jan-2015,18.5487,18.7020,17.6655,19.1752
13-Jan-2015,17.4123,18.7506,17.3182,18.7531
14-Jan-2015,18.7141,17.4799,17.4799,18.9148
15-Jan-2015,25.9191,18.8718,17.6073,34.3964
16-Jan-2015,30.9748,26.3396,26.3028,35.3581
19-Jan-2015,28.1690,31.9831,28.1406,32.3853
20-Jan-2015,25.4546,29.3416,22.8205,29.4966
21-Jan-2015,26.2236,25.6774,25.4894,27.2583
22-Jan-2015,23.3631,26.3985,23.2435,26.7994
23-Jan-2015,22.4614,23.5445,22.0852,23.6009
26-Jan-2015,21.6724,23.0000,21.5518,23.0114
27-Jan-2015,22.0682,21.6291,21.0690,22.2131
28-Jan-2015,21.9336,22.0996,21.5995,22.1026
29-Jan-2015,22.1552,22.0639,21.9452,22.4861
30-Jan-2015,21.8371,22.2206,21.3467,22.2953
02-Feb-2015,22.1944,22.8176,21.8009,22.8318
03-Feb-2015,21.2809,22.3907,21.1998,22.3958
04-Feb-2015,19.6412,21.2197,19.6334,21.2808
05-Feb-2015,19.4373,19.5715,19.4333,20.0513
06-Feb-2015,18.7712,19.5367,18.0989,19.5393
09-Feb-2015,19.3289,19.4508,19.1316,20.5630
10-Feb-2015,19.1870,19.3991,19.0036,19.5049
11-Feb-2015,19.9533,19.4581,19.0898,20.2024
12-Feb-2015,18.7937,20.3474,18.7579,20.3505
13-Feb-2015,17.9798,18.8312,17.6319,18.8335
16-Feb-2015,18.4392,18.5174,18.0366,18.5181
17-Feb-2015,18.2310,18.6640,18.1529,18.9733
18-Feb-2015,17.2882,18.1840,16.9899,18.1879
19-Feb-2015,16.4431,17.3785,16.4156,17.4568
20-Feb-2015,16.9000,16.5818,16.3808,18.2665
23-Feb-2015,15.6048,17.6129,15.4349,17.6150
24-Feb-2015,14.8899,15.7678,14.8197,15.7708
25-Feb-2015,14.6610,15.1289,14.4443,15.1334
26-Feb-2015,13.7663,14.8647,13.7102,14.8755
27-Feb-2015,14.1489,13.9016,13.5937,14.2059
02-Mar-2015,14.4349,14.7317,14.1281,14.7337
03-Mar-2015,15.3467,14.6334,14.2639,15.3788
04-Mar-2015,14.9735,15.6434,14.9356,15.8341
05-Mar-2015,14.2471,14.9917,14.1394,14.9982
06-Mar-2015,14.5771,14.1685,13.7004,14.5875
09-Mar-2015,15.0888,15.1752,14.9674,15.5629
10-Mar-2015,15.8212,15.1870,14.8468,16.0406
11-Mar-2015,15.4554,15.9144,15.3588,15.9168
12-Mar-2015,15.5311,15.4424,15.2714,15.8534
13-Mar-2015,15.5750,15.6236,15.3777,15.8115
16-Mar-2015,16.7145,16.1483,15.6636,16.7463
17-Mar-2015,16.6849,16.8782,16.6531,17.1136
18-Mar-2015,16.5900,16.7955,16.5538,16.9536
19-Mar-2015,14.9669,16.7180,14.9510,16.7203
20-Mar-2015,13.9212,14.9838,13.9013,15.0390
23-Mar-2015,14.2982,14.5385,14.2052,14.6210
24-Mar-2015,14.1461,14.4521,13.9667,14.5764
25-Mar-2015,14.7643,14.0544,13.9763,14.8193
26-Mar-2015,16.2525,14.8548,14.8167,16.8925
27-Mar-2015,16.3128,16.4174,15.6112,16.4194
30-Mar-2015,15.7340,16.6197,15.6778,16.7517
31-Mar-2015,16.5139,15.9085,15.6271,16.6335
01-Apr-2015,16.8162,16.6642,16.2647,17.0462
02-Apr-2015,16.8352,16.8938,16.6500,17.2138
07-Apr-2015,16.2210,18.2802,15.9801,18.2811
08-Apr-2015,15.9739,16.2649,15.8499,16.2809
09-Apr-2015,14.7935,16.0387,14.5887,16.1053
10-Apr-2015,14.2907,14.8441,14.2433,14.8879
13-Apr-2015,14.6417,14.7577,14.5675,15.0032
14-Apr-2015,15.1838,14.6490,14.6114,15.3233
15-Apr-2015,14.9224,15.1462,14.8014,15.2668
16-Apr-2015,15.0935,15.0195,14.6496,15.2694
17-Apr-2015,16.7229,15.2431,15.1054,16.7813
20-Apr-2015,16.5559,17.4590,16.2989,17.4871
21-Apr-2015,15.9114,16.6567,15.4969,16.7795
22-Apr-2015,15.8240,16.0029,15.5636,16.3059
23-Apr-2015,16.0064,15.8592,15.3120,16.0064
24-Apr-2015,15.9662,15.9948,15.3657,16.2758
27-Apr-2015,15.9525,16.6604,15.9378,17.3258
28-Apr-2015,16.7026,16.2297,16.1506,17.1843
29-Apr-2015,17.8283,16.9139,16.3581,18.1658
30-Apr-2015,17.7118,17.9591,17.4409,18.4918
04-May-2015,17.3624,18.6596,17.3256,18.7230
05-May-2015,17.6807,17.4538,16.5938,17.6944
06-May-2015,18.9792,17.7913,17.7913,19.2100
07-May-2015,18.2980,19.1201,18.2881,20.3457
08-May-2015,16.3217,18.3588,16.2196,18.7375
11-May-2015,16.5414,17.0239,16.3860,17.0358
12-May-2015,17.2157,16.6324,16.6278,18.1379
13-May-2015,17.4813,17.6136,16.6731,17.6157
15-May-2015,16.0023,17.9340,15.4282,18.6375
18-May-2015,15.5705,16.2992,15.5533,16.3418
19-May-2015,14.3860,15.6903,14.3276,15.7360
20-May-2015,13.9332,14.3539,13.9315,14.5644
21-May-2015,13.6332,14.1177,13.6246,14.2993
22-May-2015,13.4392,13.6302,13.2084,13.7080
26-May-2015,15.0580,14.2044,13.7680,15.0580
27-May-2015,13.9357,15.0249,13.9301,15.0266
28-May-2015,14.3255,13.7115,13.5439,14.3859
29-May-2015,15.6568,14.4545,14.1160,15.6821
01-Jun-2015,16.0283,16.2073,15.6306,16.2092
02-Jun-2015,16.6095,16.1136,15.9471,16.7678
03-Jun-2015,16.0835,16.7278,15.8594,16.7297
04-Jun-2015,16.3786,16.2642,16.0124,17.4693
05-Jun-2015,18.0543,16.5564,16.5564,18.3472
08-Jun-2015,18.3887,18.7032,18.0696,18.8220
09-Jun-2015,18.6742,18.5386,18.5100,19.3914
10-Jun-2015,17.2834,18.8264,17.0320,18.8648
11-Jun-2015,16.9276,17.3155,16.3869,17.4643
12-Jun-2015,18.2106,17.0013,16.7894,18.3400
15-Jun-2015,19.6515,19.0570,18.9281,19.8502
16-Jun-2015,19.7677,19.8619,19.4954,20.2192
17-Jun-2015,19.6617,19.9575,19.3670,20.0659
18-Jun-2015,20.0300,19.6426,19.6332,21.6057
19-Jun-2015,19.9657,20.2670,19.0524,20.2690
22-Jun-2015,17.4667,20.8391,17.4613,20.8412
23-Jun-2015,16.0889,17.6175,15.5132,17.6196
24-Jun-2015,17.2119,16.1959,16.0656,17.4321
25-Jun-2015,17.5472,17.4715,17.1263,17.7748
26-Jun-2015,18.6810,17.6964,17.6964,19.2112
29-Jun-2015,21.4392,19.2507,19.2507,21.6380
30-Jun-2015,22.9282,21.4781,21.4776,22.9282
01-Jul-2015,21.2159,23.1219,20.6684,23.1307
02-Jul-2015,21.3070,21.1270,20.4820,21.3548
03-Jul-2015,22.8953,21.4298,21.4298,23.2023
06-Jul-2015,20.8231,23.5124,20.6239,23.7114
07-Jul-2015,20.8719,21.0209,20.3393,21.0233
08-Jul-2015,21.0384,21.1570,20.8935,21.7657
09-Jul-2015,20.4474,21.2744,20.2615,21.2820
10-Jul-2015,18.7833,20.9596,18.6940,21.2080
13-Jul-2015,17.4427,19.5053,17.3704,19.6134
14-Jul-2015,15.9628,17.2510,15.8938,17.2642
15-Jul-2015,15.4800,16.0734,15.4615,16.1450
16-Jul-2015,13.3782,15.2755,13.3037,15.3189
17-Jul-2015,12.8181,13.6524,12.7652,13.7920
20-Jul-2015,13.2444,13.7112,12.2604,13.7119
21-Jul-2015,13.1948,13.3317,12.7015,13.6252
22-Jul-2015,13.8902,13.3114,13.2660,14.0718
23-Jul-2015,13.2700,14.1625,12.9598,14.5345
24-Jul-2015,14.1128,13.4788,13.0022,14.1396
27-Jul-2015,16.3172,14.7739,14.5347,16.3642
28-Jul-2015,15.6110,16.4448,15.4728,16.4471
29-Jul-2015,14.8452,15.6406,14.8129,15.6428
30-Jul-2015,14.9239,15.0463,14.3688,15.1325
31-Jul-2015,14.5065,14.9802,14.3965,14.9874
03-Aug-2015,14.6126,15.2249,14.3766,15.2363
04-Aug-2015,14.3765,14.6392,14.1816,14.7222
05-Aug-2015,13.6940,14.3028,13.6192,14.3462
06-Aug-2015,14.2823,13.4644,13.4397,14.3276
07-Aug-2015,14.5634,14.1578,14.1198,14.6476
10-Aug-2015,14.4101,14.9125,14.1900,15.4493
11-Aug-2015,15.5239,14.1748,13.9553,15.6019
12-Aug-2015,19.3557,15.3734,15.2913,19.3738
13-Aug-2015,17.5839,19.2521,16.3658,19.2972
14-Aug-2015,16.9192,17.5544,16.5601,17.5699
17-Aug-2015,16.5878,17.3232,16.5455,17.4552
18-Aug-2015,16.2086,16.6303,16.1722,16.6513
19-Aug-2015,18.0856,16.3528,16.3528,18.0873
20-Aug-2015,19.7030,18.2820,18.0451,19.7438
21-Aug-2015,22.9905,20.1595,20.1595,23.0088
24-Aug-2015,33.0211,23.9347,23.9347,34.7642
25-Aug-2015,27.8238,34.1119,27.7060,34.1122
26-Aug-2015,29.8568,28.0541,27.6808,30.1949
27-Aug-2015,26.0596,30.1976,25.8666,30.4085
28-Aug-2015,26.0204,25.7652,24.9810,27.0222
31-Aug-2015,26.2141,26.5818,25.5591,26.9320
01-Sep-2015,28.6071,26.4403,26.4403,29.0514
02-Sep-2015,28.0150,28.8735,27.4164,28.8972
03-Sep-2015,25.1596,28.2384,25.0200,28.2560
04-Sep-2015,28.4108,24.7766,24.7766,28.7806
07-Sep-2015,27.7758,29.4142,27.4856,29.4167
08-Sep-2015,26.1235,27.9985,25.5935,28.0201
09-Sep-2015,23.9976,26.2660,23.3107,26.6998
10-Sep-2015,25.3852,24.0626,24.0626,25.8689
11-Sep-2015,24.9686,25.8609,24.8297,26.0480
14-Sep-2015,25.1270,25.9041,24.3131,25.9065
15-Sep-2015,23.4408,25.4056,23.2151,25.4645
16-Sep-2015,21.8253,23.2333,21.8095,23.3086
17-Sep-2015,21.8473,21.7816,21.4070,22.0012
18-Sep-2015,21.4151,21.8222,20.4661,23.3380
21-Sep-2015,20.7156,22.1202,20.4270,22.3174
22-Sep-2015,24.3288,20.9217,20.4956,24.4795
23-Sep-2015,23.9279,24.7255,23.3635,24.7597
24-Sep-2015,25.9871,24.0271,24.0271,26.5580
25-Sep-2015,23.7427,26.0404,23.3237,26.0681
28-Sep-2015,25.9658,24.5344,24.1924,26.3108
29-Sep-2015,26.0741,26.1183,25.3360,27.5713
30-Sep-2015,24.0716,26.2089,23.6907,26.3464
01-Oct-2015,24.5322,24.1597,22.9189,24.8249
02-Oct-2015,23.9583,24.6476,22.9229,24.8753
05-Oct-2015,22.0697,24.7422,21.9341,25.2198
06-Oct-2015,20.7951,22.0134,20.4371,22.0158
07-Oct-2015,20.2023,20.8206,19.4496,20.8233
08-Oct-2015,19.6906,20.4565,19.5690,20.5081
09-Oct-2015,19.0238,19.7806,18.6369,19.7834
12-Oct-2015,18.5839,19.8266,18.5359,19.8278
13-Oct-2015,18.6173,18.5826,18.4402,19.1308
14-Oct-2015,19.8888,18.6588,18.6080,19.9100
15-Oct-2015,18.0710,19.6162,17.9127,19.7174
16-Oct-2015,16.8820,18.4584,16.5362,18.4617
19-Oct-2015,17.0386,18.0244,16.7322,18.0359
20-Oct-2015,17.0062,17.4865,16.6818,17.7391
21-Oct-2015,17.5257,17.1756,16.5928,18.0233
22-Oct-2015,15.4315,17.6648,15.3445,17.7054
23-Oct-2015,15.4028,15.4414,14.6518,15.5395
26-Oct-2015,16.5452,17.2115,16.3049,17.2128
27-Oct-2015,16.4504,16.1705,16.1705,16.9179
28-Oct-2015,16.1032,16.4616,15.9756,16.4640
29-Oct-2015,16.4392,16.2089,15.8085,16.4392
30-Oct-2015,16.3416,16.6488,15.8594,16.6512
02-Nov-2015,16.9690,17.1750,16.7995,17.4273
03-Nov-2015,16.5590,17.1165,16.5492,17.3415
04-Nov-2015,16.7341,16.8458,16.2384,16.8984
05-Nov-2015,16.3970,16.8225,16.2456,16.8487
06-Nov-2015,16.2600,16.5022,16.2386,16.9136
09-Nov-2015,17.1467,17.0372,16.6438,17.1741
10-Nov-2015,17.7329,17.0917,17.0131,18.0107
11-Nov-2015,17.5037,17.9224,16.9096,17.9249
12-Nov-2015,18.2406,17.7398,17.2645,18.7711
13-Nov-2015,19.7301,18.0356,18.0356,19.8111
16-Nov-2015,20.4172,20.7236,20.0764,21.0371
17-Nov-2015,18.4732,20.5263,18.2807,20.5613
18-Nov-2015,18.6028,18.7093,18.4644,19.1316
19-Nov-2015,18.4198,18.6579,17.6613,18.6678
20-Nov-2015,17.7394,18.6279,17.7053,18.6303
23-Nov-2015,18.3729,18.2413,18.2413,19.0695
24-Nov-2015,19.7539,18.8416,18.7042,20.2753
25-Nov-2015,18.3663,19.9455,18.2188,19.9557
26-Nov-2015,18.1592,18.3792,18.0614,18.5139
27-Nov-2015,18.5663,18.3233,18.3233,19.2889
30-Nov-2015,19.4619,19.3281,19.2472,19.6531
01-Dec-2015,19.6712,19.5464,19.2225,20.0479
02-Dec-2015,18.8306,19.6208,18.7636,19.6289
03-Dec-2015,18.5969,19.0117,17.9334,19.2355
04-Dec-2015,18.3157,18.6694,18.3030,19.3392
07-Dec-2015,17.8982,18.9559,17.2155,18.9670
08-Dec-2015,18.9252,18.0101,17.8320,19.4542
09-Dec-2015,19.8222,19.0018,18.6515,19.9980
10-Dec-2015,19.3870,20.0378,19.0753,20.2798
11-Dec-2015,20.6166,19.4477,19.2323,21.3530
14-Dec-2015,23.0414,21.3516,20.3644,23.0953
15-Dec-2015,20.8247,23.2107,20.7406,23.2134
16-Dec-2015,19.8902,20.9345,19.7890,20.9610
17-Dec-2015,18.4445,19.9364,16.7901,19.9394
18-Dec-2015,18.5369,18.5843,18.0322,19.0791
21-Dec-2015,18.9502,19.4290,18.3635,19.4302
22-Dec-2015,18.4632,19.0501,18.3770,19.3352
23-Dec-2015,16.4195,18.5549,16.1949,18.6985
28-Dec-2015,17.6949,17.9263,17.4233,17.9278
29-Dec-2015,16.7248,17.7866,16.7021,17.7891
30-Dec-2015,17.6816,16.8251,16.5793,17.6927
04-Jan-2016,21.3640,18.9530,18.8233,21.6969
05-Jan-2016,20.0678,21.4723,19.8886,21.7113
06-Jan-2016,20.5833,20.1465,19.8044,21.4086
07-Jan-2016,23.0136,20.6912,20.6614,23.8955
08-Jan-2016,23.3521,23.1397,21.3393,23.3679
11-Jan-2016,24.0025,24.2249,23.5047,24.5854
12-Jan-2016,22.7553,24.1557,22.2188,24.1587
13-Jan-2016,22.0024,22.9908,21.2436,22.9936
14-Jan-2016,23.6576,22.3190,22.3190,25.4701
15-Jan-2016,26.6455,23.7255,23.7070,27.3623
18-Jan-2016,25.9824,27.1789,25.0956,27.1810
19-Jan-2016,24.0009,26.1665,23.7107,26.3691
20-Jan-2016,27.3831,24.3522,24.3522,27.7912
21-Jan-2016,25.6085,27.6692,25.4749,27.6720
22-Jan-2016,23.1929,25.8778,22.7581,26.0767
25-Jan-2016,23.3960,24.1372,22.8268,24.1456
26-Jan-2016,22.7509,23.5538,22.5630,24.8735
27-Jan-2016,22.7118,22.9648,22.6418,23.6687
28-Jan-2016,24.4626,22.9225,22.3611,24.8762
29-Jan-2016,22.5336,24.6478,22.3250,24.6506
01-Feb-2016,22.7706,23.5576,22.1692,23.5937
02-Feb-2016,24.1166,22.9674,22.6909,24.5089
03-Feb-2016,25.0577,24.3110,23.8502,25.7627
04-Feb-2016,24.7009,25.2699,24.0259,25.7672
05-Feb-2016,25.3960,24.9005,24.2349,25.4166
08-Feb-2016,28.5074,26.4774,25.7991,28.6455
09-Feb-2016,29.8394,28.7514,28.2224,30.8252
10-Feb-2016,28.9839,29.9346,27.8784,29.9346
11-Feb-2016,32.2990,29.3300,29.3300,33.4156
12-Feb-2016,31.2342,32.6153,31.1255,32.6233
15-Feb-2016,29.4546,32.5718,29.0715,32.5929
16-Feb-2016,29.3420,29.7793,28.7658,30.0089
17-Feb-2016,27.2565,29.4653,27.0742,29.4678
18-Feb-2016,26.4708,27.2560,25.6472,27.3615
19-Feb-2016,26.6864,26.6581,25.6927,27.0895
22-Feb-2016,25.4343,27.6001,25.2897,27.6133
23-Feb-2016,25.8723,25.5388,24.9436,26.2385
24-Feb-2016,27.5419,26.1041,25.8258,27.8318
25-Feb-2016,25.9843,27.7865,25.5271,27.7890
26-Feb-2016,23.6957,26.2097,23.6345,26.2623
29-Feb-2016,24.3868,24.5566,24.3092,25.8377
01-Mar-2016,23.0165,24.5537,22.9783,24.7017
02-Mar-2016,21.7821,23.2017,21.7720,23.2416
03-Mar-2016,21.1985,21.8932,21.1345,21.9172
04-Mar-2016,19.7093,21.2996,19.6475,21.4302
07-Mar-2016,20.1234,20.4793,20.0489,20.7422
08-Mar-2016,21.9733,20.3117,20.3117,22.0102
09-Mar-2016,22.0716,22.1716,21.2097,22.3563
10-Mar-2016,21.4771,22.2095,19.5367,22.3875
11-Mar-2016,19.3844,21.7791,19.3717,21.7818
14-Mar-2016,18.1999,20.0874,18.1979,20.0891
15-Mar-2016,18.4927,18.3009,18.2743,18.9777
16-Mar-2016,18.8527,18.6663,18.1762,19.4444
17-Mar-2016,18.1416,19.0395,17.5323,19.7616
18-Mar-2016,17.0287,18.2418,16.7121,18.5698
21-Mar-2016,16.9787,17.8272,16.2866,17.9150
22-Mar-2016,17.3136,17.1402,17.1402,19.1984
23-Mar-2016,16.9429,17.5871,16.1908,17.6128
24-Mar-2016,19.0703,17.1844,17.1689,19.0808
29-Mar-2016,19.1884,20.4216,18.7136,20.4240
30-Mar-2016,17.3984,19.3085,17.3520,19.3112
31-Mar-2016,17.6294,17.5071,17.5071,18.0949
01-Apr-2016,19.0871,17.7186,17.7186,20.0449
04-Apr-2016,18.5383,19.8748,18.2941,19.9192
05-Apr-2016,19.6105,18.6409,18.5410,20.0194
06-Apr-2016,18.5024,19.7643,18.4782,19.8887
07-Apr-2016,19.3936,18.6323,17.6784,19.4185
08-Apr-2016,18.1064,19.5220,18.1043,19.5242
11-Apr-2016,18.6088,18.8442,18.0842,19.3354
12-Apr-2016,17.9484,18.7168,17.9278,19.1467
13-Apr-2016,16.6275,18.1223,16.6243,18.1246
14-Apr-2016,15.0172,15.9590,14.5750,16.0000
15-Apr-2016,14.6720,15.7421,14.6628,15.8598
18-Apr-2016,15.1708,15.6953,15.1106,16.9218
19-Apr-2016,14.8381,15.4004,14.6377,15.4693
20-Apr-2016,14.8434,15.1173,14.7953,15.5018
21-Apr-2016,15.0443,15.0562,14.7909,15.9606
22-Apr-2016,15.4928,15.2307,15.2307,15.6816
25-Apr-2016,16.4409,16.4523,15.9611,17.0630
26-Apr-2016,16.1933,16.4889,15.6395,16.4916
27-Apr-2016,16.6637,16.3000,16.0609,16.6950
28-Apr-2016,16.3469,16.7098,16.3251,17.6801
29-Apr-2016,18.7775,16.5446,16.5446,18.9526
02-May-2016,19.1397,19.6412,18.7600,19.6439
03-May-2016,20.7701,18.7444,18.7444,21.1461
04-May-2016,21.2049,20.4891,19.9153,21.4623
06-May-2016,20.0528,21.3008,19.7115,21.3034
09-May-2016,19.2727,20.7510,19.0578,20.7931
10-May-2016,18.0133,19.3735,18.0110,19.3855
11-May-2016,18.1606,18.0261,17.9600,18.6643
12-May-2016,19.4701,18.1988,17.8833,19.7114
13-May-2016,18.2948,18.7552,18.0783,19.3179
17-May-2016,18.9468,19.0718,18.1101,19.2127
18-May-2016,18.0662,18.8575,18.0633,19.1192
19-May-2016,19.1408,18.3806,18.2701,19.1408
20-May-2016,17.6467,19.3165,17.6439,19.3198
23-May-2016,18.0350,18.5507,17.7112,18.7332
24-May-2016,17.5233,18.0815,17.1958,18.8047
25-May-2016,16.0275,16.6474,15.9421,17.3379
26-May-2016,15.5473,15.8093,15.2053,15.9362
27-May-2016,15.2140,15.6300,14.8811,15.6654
30-May-2016,16.0443,16.1702,15.8881,16.1732
31-May-2016,17.4785,16.3318,16.2330,17.4785
01-Jun-2016,18.2985,17.5998,17.3542,18.3841
02-Jun-2016,17.4894,18.5568,17.4720,18.5964
03-Jun-2016,17.7667,17.6072,16.6615,18.4558
06-Jun-2016,17.6950,18.5159,17.6595,18.5189
07-Jun-2016,17.4594,17.8758,17.1301,17.8785
08-Jun-2016,18.0837,17.6746,17.6745,18.1402
09-Jun-2016,19.1644,18.2581,18.1919,19.2039
10-Jun-2016,22.4772,19.3784,19.3784,22.5415
13-Jun-2016,25.4947,23.5084,23.5084,26.2881
14-Jun-2016,28.6136,25.7268,25.7268,28.6259
15-Jun-2016,28.2618,28.9951,27.1076,29.0177
16-Jun-2016,31.3046,28.4427,28.0764,31.9472
17-Jun-2016,29.7073,31.5781,29.2072,31.9663
20-Jun-2016,26.8778,30.3034,26.2367,30.4500
21-Jun-2016,27.1111,26.8801,26.3857,27.2058
22-Jun-2016,28.8101,27.2282,26.9434,29.4044
23-Jun-2016,25.3867,28.8594,24.3348,29.1973
24-Jun-2016,25.6381,25.4072,24.7808,34.5621
27-Jun-2016,26.7120,25.8876,25.1340,26.7148
28-Jun-2016,22.9020,27.1146,22.5346,27.7929
29-Jun-2016,21.1550,22.2048,20.2724,22.2075
30-Jun-2016,19.1183,20.8472,18.8638,20.8951
01-Jul-2016,18.0675,19.3496,17.7860,19.3521
04-Jul-2016,18.2793,18.8150,18.0271,18.8176
05-Jul-2016,19.7831,18.3812,18.3812,20.1300
06-Jul-2016,20.3695,19.8597,19.1262,21.1113
07-Jul-2016,19.0313,20.5310,18.6133,20.5334
08-Jul-2016,18.0612,19.0760,18.0341,19.2355
11-Jul-2016,16.1440,18.7870,16.1393,18.7881
12-Jul-2016,15.8683,16.2360,15.2085,16.7034
13-Jul-2016,16.3301,15.8013,15.4552,16.3526
